"""Event""",,,,,,,,,,,,,,,,,
event_id,brand,parent_company,product_category,sku,product_name,price_usd,region,city,location_type,event_type,start_date,end_date,lease_length_days,avg_daily_footfall,units_sold,units_allocated,sell_through_pct
POP101740,Bobbi Brown,Estée Lauder Companies,Other,LE-QOFR8VNQ,Bobbi Brown Rouge Primer,70.88,Middle East,Abu Dhabi,Airport Duty-Free,Mobile Pop-Up Truck,2024-03-06,2024-06-04,90,1141,1870,2539.035981,0.7365
POP100023,Shiseido,Shiseido Company Limited,Eye Products,LE-AQYSY89I,Shiseido Éclat Eyeshadow Palette,118.33,Latin America,Buenos Aires,Luxury Mall,Standalone Pop-Up,2024-06-27,2024-08-09,43,1763,240,364.0224481,0.6593
POP101921,MAC Cosmetics,Estée Lauder Companies,Lip Products,LE-O2L1SPV0,MAC Cosmetics Velvet Lipstick,71.56,Latin America,Mexico City,Art/Design District,Mall Kiosk,2024-03-31,2024-05-27,57,1264,2367,2868.047983,0.8253
POP101401,Estée Lauder,Estée Lauder,Other,LE-NU3AZ6JY,Estée Lauder Glow Blush,68.74,Asia-Pacific,Singapore,High-Street,Mobile Pop-Up Truck,2025-04-11,2025-06-07,57,1033,3483,3919.207832,0.8887
POP100198,NARS,Estée Lauder Companies,Eye Products,LE-HNX9CKNJ,NARS Éclat Eyeshadow Palette,75.59,Middle East,Doha,Luxury Mall,Shop-in-Shop,2025-02-07,2025-03-04,25,1746,836,1093.954462,0.7642
POP100049,Givenchy Beauty,LVMH,Eye Products,LE-15PIC3SY,Givenchy Beauty Glow Mascara,61.97,North America,New York,High-Street,Mobile Pop-Up Truck,2025-06-02,2025-08-07,66,1953,2671,4255.217461,0.6277
POP100173,YSL Beauty,L’Oréal Group,Lip Products,LE-NCTGP97M,YSL Beauty Velvet Lipstick,50.57,North America,Chicago,High-Street,Standalone Pop-Up,2024-12-05,2025-01-04,30,1377,1533,1567.965634,0.9777
POP100361,MAC Cosmetics,Estée Lauder Companies,Other,LE-HOH9BIJ7,MAC Cosmetics Pearl Primer,58.24,Latin America,São Paulo,Luxury Mall,Mobile Pop-Up Truck,2025-02-06,2025-05-02,85,1179,2892,3620.883936,0.7987
POP100429,MAC Cosmetics,Estée Lauder Companies,Other,LE-5CBCB4G7,MAC Cosmetics Opulence Blush,68.85,Asia-Pacific,Tokyo,Luxury Mall,Mobile Pop-Up Truck,2024-12-29,2025-01-22,24,1087,2677,3987.784895,0.6713
POP101526,Rare Beauty,Private,Eye Products,LE-SRV7JD1Q,Rare Beauty Satin Eyeshadow Palette,87.8,Middle East,Abu Dhabi,Art/Design District,Standalone Pop-Up,2024-10-26,2024-12-30,65,1293,3563,4194.231901,0.8495
POP101395,Charlotte Tilbury,Puig,Eye Products,LE-UBFQ7ZPF,Charlotte Tilbury Noir Mascara,45.48,Middle East,Doha,High-Street,Mall Kiosk,2025-03-08,2025-03-13,5,2600,405,733.9615803,0.5518
POP102039,Huda Beauty,Private,Lip Products,LE-8KNCB6XL,Huda Beauty Glow Lipstick,54.53,North America,Los Angeles,Art/Design District,Mall Kiosk,2024-04-10,2024-05-13,33,824,838,1341.014562,0.6249
POP101607,Clé de Peau Beauté,Shiseido Company Limited,Eye Products,LE-11173AUD,Clé de Peau Beauté Velvet Eyeshadow Palette,112.9,Latin America,Lima,Art/Design District,Flash Event,2024-06-06,2024-06-13,7,1148,3909,4711.909354,0.8296
POP102122,Lancôme,L’Oréal Group,Face Products,LE-NX9ODG0J,Lancôme Lumière Setting Powder,50.86,Latin America,Bogotá,Luxury Mall,Flash Event,2025-03-18,2025-03-29,11,713,707,1046.012724,0.6759
POP100071,Dior,LVMH,Face Products,LE-IC6DXN6U,Dior Noir Setting Powder,75,Asia-Pacific,Hong Kong,Airport Duty-Free,Mobile Pop-Up Truck,2024-12-06,2025-01-25,50,2375,2072,2899.930021,0.7145
POP101779,Guerlain,LVMH,Fragrances,LE-W7RR2WVS,Guerlain Velvet Fragrance,324.18,Middle East,Jeddah,Airport Duty-Free,Shop-in-Shop,2025-01-15,2025-02-21,37,1348,3007,3598.181165,0.8357
POP101846,Bobbi Brown,Estée Lauder Companies,Skincare,LE-SDUSJU33,Bobbi Brown Mirage Serum,157,Europe,Berlin,Department Store Atrium,Mobile Pop-Up Truck,2024-10-04,2024-12-21,78,1503,3431,4682.041485,0.7328
POP100585,Chanel,Chanel Limited,Other,LE-AZVT6TUK,Chanel Mirage Primer,72.83,Latin America,São Paulo,Airport Duty-Free,Shop-in-Shop,2024-10-21,2024-11-22,32,2149,1885,2492.067689,0.7564
POP100610,Shiseido,Shiseido Company Limited,Skincare,LE-RBKCGS2S,Shiseido Éclat Serum,84.87,Middle East,Riyadh,Luxury Mall,Flash Event,2024-11-20,2024-12-08,18,1328,873,1001.951108,0.8713
POP101974,Tom Ford Beauty,Estée Lauder Companies,Fragrances,LE-TKI18XND,Tom Ford Beauty Noir Serum,121.39,Europe,London,Art/Design District,Mobile Pop-Up Truck,2024-07-23,2024-10-04,73,1241,3361,4166.873295,0.8066
POP101815,Valentino Beauty,L’Oréal Group,Fragrances,LE-X4DXOUYB,Valentino Beauty Éclat Highlighter,59.3,Asia-Pacific,Shanghai,Luxury Mall,Flash Event,2024-09-21,2024-12-15,85,1438,1701,2375.034906,0.7162
POP101105,Pat McGrath Labs,Private,Skincare,LE-HHRWPV2R,Pat McGrath Labs Velvet Serum,144.65,Europe,Madrid,Airport Duty-Free,Mobile Pop-Up Truck,2024-08-08,2024-10-13,66,944,1829,2856.919713,0.6402
POP101118,Pat McGrath Labs,Private,Face Products,LE-Z6C95MLZ,Pat McGrath Labs Éclat Foundation,109.73,Latin America,São Paulo,Department Store Atrium,Mobile Pop-Up Truck,2025-03-24,2025-04-27,34,1638,1430,2533.215235,0.5645
POP100840,Lancôme,L’Oréal Group,Lip Products,LE-ZKOWXEPC,Lancôme Glow Lipstick,45.64,Latin America,Mexico City,High-Street,Mall Kiosk,2024-10-17,2024-11-21,35,858,1659,2241.891892,0.74
POP101942,YSL Beauty,L’Oréal Group,Face Products,LE-MSFB8XL7,YSL Beauty Velvet Foundation,56.51,Latin America,Buenos Aires,Luxury Mall,Flash Event,2025-06-02,2025-07-23,51,1709,3171,4776.321735,0.6639
POP101044,Hourglass,Unilever,Other,LE-Y5MKZ45I,Hourglass Lumière Blush,64.95,North America,Miami,High-Street,Shop-in-Shop,2024-04-27,2024-05-01,4,1986,2394,2991.004498,0.8004
POP100987,Dior,LVMH,Other,LE-FD57UAHC,Dior Pearl Blush,65.63,Middle East,Doha,High-Street,Mall Kiosk,2024-12-13,2025-01-04,22,2276,1045,1214.975003,0.8601
POP100256,Chanel,Chanel Limited,Face Products,LE-6F6HB0GX,Chanel Noir Foundation,118.46,Middle East,Doha,Luxury Mall,Flash Event,2025-05-29,2025-06-26,28,1070,1720,2470.909352,0.6961
POP101945,Sisley-Paris,Sisley,Face Products,LE-LALGMAYL,Sisley-Paris Rouge Foundation,51.33,Asia-Pacific,Shanghai,High-Street,Standalone Pop-Up,2025-04-30,2025-05-08,8,2033,4217,4416.169232,0.9549
POP101922,Lancôme,L’Oréal Group,Face Products,LE-7RPWJ9H6,Lancôme Éclat Setting Powder,56.53,Latin America,Mexico City,Luxury Mall,Shop-in-Shop,2024-05-18,2024-08-14,88,669,3099,4149.149819,0.7469
POP100387,La Prairie,Beiersdorf,Fragrances,LE-3OAR33HI,La Prairie Velvet Fragrance,134.21,Europe,Berlin,High-Street,Flash Event,2025-03-29,2025-05-19,51,2200,2793,4121.292607,0.6777
POP100543,Estée Lauder,Estée Lauder,Fragrances,LE-QHQQXWM6,Estée Lauder Velvet Fragrance,174.22,Asia-Pacific,Seoul,Art/Design District,Flash Event,2025-04-22,2025-05-29,37,934,2142,3572.977481,0.5995
POP101251,Dior,LVMH,Lip Products,LE-6E92S4O2,Dior Glow Lipstick,36.01,Latin America,São Paulo,Airport Duty-Free,Mobile Pop-Up Truck,2025-07-27,2025-08-09,13,2052,2325,4420.992584,0.5259
POP100020,YSL Beauty,L’Oréal Group,Lip Products,LE-ADTZ80VS,YSL Beauty Noir Lipstick,39.54,Europe,Madrid,Luxury Mall,Shop-in-Shop,2024-11-02,2025-01-01,60,767,2693,4159.073359,0.6475
POP100710,Guerlain,LVMH,Other,LE-OCG1AFFH,Guerlain Velvet Primer,54.24,North America,Chicago,Department Store Atrium,Shop-in-Shop,2024-09-17,2024-10-03,16,1245,1744,2624.134818,0.6646
POP101225,Sisley-Paris,Sisley,Eye Products,LE-06UA30PM,Sisley-Paris Satin Eyeshadow Palette,115.81,North America,Toronto,Airport Duty-Free,Mobile Pop-Up Truck,2024-07-27,2024-10-09,74,2070,1917,3867.258422,0.4957
POP100381,Fenty Beauty,LVMH,Eye Products,LE-P6V9ZGLG,Fenty Beauty Lumière Eyeshadow Palette,72.67,Latin America,Lima,Art/Design District,Standalone Pop-Up,2024-07-24,2024-09-11,49,1183,1442,2005.005562,0.7192
POP101635,Sisley-Paris,Sisley,Other,LE-Z07Z35PX,Sisley-Paris Satin Blush,42.97,Europe,Madrid,High-Street,Mobile Pop-Up Truck,2024-11-04,2025-01-04,61,1157,766,785.9634722,0.9746
POP101703,La Prairie,Beiersdorf,Other,LE-44LYTE7G,La Prairie Rouge Primer,50.46,Latin America,Bogotá,Art/Design District,Flash Event,2024-11-09,2025-01-30,82,787,2568,4617.044229,0.5562
POP100755,Armani Beauty,L’Oréal Group,Face Products,LE-WCEZV73W,Armani Beauty Glow Setting Powder,47.94,North America,Chicago,Airport Duty-Free,Mobile Pop-Up Truck,2024-08-02,,43,1568,1677,1881.099271,0.8915
POP101164,Armani Beauty,L’Oréal Group,Eye Products,LE-SIUFODYE,Armani Beauty Pearl Eyeshadow Palette,132.1,Latin America,Mexico City,Department Store Atrium,Flash Event,2024-08-22,2024-10-26,65,1360,2064,2076.041038,0.9942
POP100925,Estée Lauder,Estée Lauder,Other,LE-TYDMGFS7,Estée Lauder Lumière Primer,45.31,Middle East,Jeddah,Department Store Atrium,Standalone Pop-Up,2025-02-21,2025-05-13,81,1646,1151,1786.989598,0.6441
POP100552,MAC Cosmetics,Estée Lauder Companies,Lip Products,LE-TXGD2H2U,MAC Cosmetics Glow Lipstick,45.1,Latin America,Buenos Aires,Airport Duty-Free,Mobile Pop-Up Truck,2024-07-05,2024-07-22,17,2011,1700,2962.188535,0.5739
POP101670,Chanel,Chanel Limited,Other,LE-4DGA2I4I,Chanel Mirage Highlighter,41.95,North America,,Department Store Atrium,Mobile Pop-Up Truck,2024-05-08,2024-06-29,52,858,4463,4838.989483,0.9223
POP101778,Sisley-Paris,Sisley,Eye Products,LE-N6UG17BT,Sisley-Paris Velvet Mascara,32.39,Latin America,Mexico City,Department Store Atrium,Standalone Pop-Up,2024-10-07,2024-11-12,36,1302,1733,2200.076171,0.7877
POP101231,Chanel,Chanel Limited,Other,LE-0YVVWG55,Chanel Satin Highlighter,35.21,Middle East,Riyadh,High-Street,Shop-in-Shop,2024-07-10,2024-08-20,41,1917,983,1149.035652,0.8555
POP101545,Dior,LVMH,Eye Products,LE-2N952P5L,Dior Pearl Mascara,43.27,Asia-Pacific,Hong Kong,Art/Design District,Shop-in-Shop,2025-04-28,2025-05-14,16,562,1568,2440.846824,0.6424
POP102009,Huda Beauty,Private,Fragrances,LE-LST12DPP,Huda Beauty Mirage Blush,39.97,Europe,Milan,Department Store Atrium,Shop-in-Shop,2025-04-09,2025-04-27,18,1010,1368,1568.088033,0.8724
POP101671,Charlotte Tilbury,Puig,Other,LE-P14A2PXL,Charlotte Tilbury Rouge Highlighter,77.33,Europe,,Luxury Mall,Shop-in-Shop,2024-11-17,2024-12-10,23,1013,830,1662.993388,0.4991
POP100374,Charlotte Tilbury,Puig,Other,LE-75XWD67A,Charlotte Tilbury Mirage Primer,44.6,Europe,London,Art/Design District,Standalone Pop-Up,2024-10-11,2024-12-15,65,1258,610,871.055262,0.7003
POP100270,Charlotte Tilbury,Puig,Other,LE-VY4YU47L,Charlotte Tilbury Velvet Highlighter,62.19,Latin America,Mexico City,High-Street,Shop-in-Shop,2025-06-03,2025-06-08,5,2613,1189,1470.07913,0.8088
POP100744,Tom Ford Beauty,Estée Lauder Companies,Face Products,LE-HHMFOIEA,Tom Ford Beauty Glow Setting Powder,78.95,Latin America,São Paulo,Art/Design District,Shop-in-Shop,2025-05-12,2025-06-07,26,700,2852,3678.101625,0.7754
POP101337,Sisley-Paris,Sisley,Other,LE-7GYPYDF0,Sisley-Paris Satin Blush,56.3,Asia-Pacific,Singapore,High-Street,Mobile Pop-Up Truck,2025-01-28,2025-04-22,84,1184,2058,2432.911692,0.8459
POP100555,Armani Beauty,L’Oréal Group,Face Products,LE-6ZLE0HZF,Armani Beauty Pearl Foundation,46.17,Asia-Pacific,Shanghai,Airport Duty-Free,Mall Kiosk,2025-02-19,2025-05-19,89,1718,394,806.0556465,0.4888
POP101825,Lancôme,L’Oréal Group,Eye Products,LE-5G4EDJVE,Lancôme Mirage Mascara,60.49,Middle East,Abu Dhabi,Luxury Mall,Mobile Pop-Up Truck,2024-11-16,2025-01-12,57,1043,4409,4534.142328,0.9724
POP100849,Givenchy Beauty,LVMH,Face Products,LE-7YAVIQ0M,Givenchy Beauty Éclat Foundation,68.65,Europe,Madrid,Art/Design District,Standalone Pop-Up,2025-01-14,2025-02-20,37,934,777,1157.973174,0.671
POP100810,Valentino Beauty,L’Oréal Group,Lip Products,LE-ZXUS8WZA,Valentino Beauty Satin Lipstick,36.85,Latin America,São Paulo,Department Store Atrium,Shop-in-Shop,2024-11-14,2024-11-26,12,1462,278,402.0245842,0.6915
POP100025,Chanel,Chanel Limited,Face Products,LE-LIGE2IBM,Chanel Glow Setting Powder,76.53,Latin America,São Paulo,Art/Design District,Standalone Pop-Up,2025-02-27,2025-05-16,78,764,3744,4232.899943,0.8845
POP101466,Dior,LVMH,Other,LE-PF8TQ2CX,Dior Velvet Blush,59.11,Europe,Paris,Department Store Atrium,Flash Event,2024-12-26,2025-03-19,83,1463,4844,4844,1
POP100078,Pat McGrath Labs,Private,Other,LE-W458SB4I,Pat McGrath Labs Rouge Blush,66.51,Latin America,,Luxury Mall,Flash Event,2024-06-28,2024-08-24,57,1134,1326,1671.077505,0.7935
POP100366,Rare Beauty,Private,Fragrances,LE-DHIU8T6O,Rare Beauty Opulence Serum,296.22,Europe,Milan,High-Street,Standalone Pop-Up,2025-06-03,2025-08-04,62,1189,3434,4758.209782,0.7217
POP101541,Charlotte Tilbury,Puig,Eye Products,LE-1L2BBJZA,Charlotte Tilbury Opulence Mascara,63.97,Latin America,Buenos Aires,Luxury Mall,Shop-in-Shop,2024-04-09,2024-06-20,72,919,499,752.9802324,0.6627
POP100032,Sisley-Paris,Sisley,Eye Products,LE-1B1KEWX7,Sisley-Paris Rouge Mascara,35.21,Middle East,Doha,Airport Duty-Free,Mobile Pop-Up Truck,2024-03-04,2024-05-14,71,1701,2641,4577.12305,0.577
POP100532,Valentino Beauty,L’Oréal Group,Lip Products,LE-WCNEVUU5,Valentino Beauty Velvet Lipstick,35.19,Latin America,Buenos Aires,Airport Duty-Free,Standalone Pop-Up,2024-09-06,2024-11-09,64,1283,1607,1778.048241,0.9038
POP102017,Huda Beauty,Private,Eye Products,LE-ZQGC0CH0,Huda Beauty Velvet Mascara,32.66,North America,New York,Airport Duty-Free,Mobile Pop-Up Truck,2025-02-07,2025-02-19,12,1910,3092,3706.100923,0.8343
POP101064,Valentino Beauty,L’Oréal Group,Fragrances,LE-7N7K3EZQ,Valentino Beauty Noir Highlighter,55.85,Latin America,Lima,Art/Design District,Mobile Pop-Up Truck,2024-05-05,2024-07-10,66,556,2599,3332.051282,0.78
POP101553,Dior,LVMH,Fragrances,LE-195GXUWU,Dior Lumière Fragrance,223.21,North America,Los Angeles,Airport Duty-Free,Shop-in-Shop,2024-05-13,2024-05-19,6,1772,1683,1744.041451,0.965
POP100993,Hourglass,Unilever,Face Products,LE-CLTNOT58,Hourglass Lumière Foundation,96.68,North America,,Art/Design District,Shop-in-Shop,2024-03-20,2024-03-25,5,1284,2808,3688.912244,0.7612
POP100527,Lancôme,L’Oréal Group,Other,LE-ZX8P3JRD,Lancôme Satin Highlighter,39.38,Latin America,São Paulo,Luxury Mall,Shop-in-Shop,2025-01-22,2025-04-19,87,812,980,1130.986728,0.8665
POP100163,Estée Lauder,Estée Lauder,Other,LE-MLB5IPRW,Estée Lauder Glow Primer,82.11,Middle East,Jeddah,Department Store Atrium,Shop-in-Shop,2024-10-11,2024-12-13,63,868,2076,2417.889588,0.8586
POP100203,Clé de Peau Beauté,Shiseido Company Limited,Fragrances,LE-LFRXVT72,Clé de Peau Beauté Satin Primer,51.96,Europe,Madrid,Airport Duty-Free,Standalone Pop-Up,2024-11-22,2025-01-08,47,2479,671,706.9855653,0.9491
POP101355,Shiseido,Shiseido Company Limited,Other,LE-NQ5EQN3F,Shiseido Pearl Blush,65.03,Asia-Pacific,Singapore,Art/Design District,Mobile Pop-Up Truck,2025-06-02,2025-07-20,48,1045,833,941.0302756,0.8852
POP102028,Huda Beauty,Private,Fragrances,LE-ZDD3271D,Huda Beauty Velvet Primer,69.16,Latin America,Mexico City,High-Street,Mobile Pop-Up Truck,2025-05-03,2025-06-09,37,2218,2552,3500.205733,0.7291
POP100432,Shiseido,Shiseido Company Limited,Other,LE-25PJ3RWG,Shiseido Éclat Highlighter,47.77,Asia-Pacific,Shanghai,High-Street,Mall Kiosk,2024-11-28,2025-02-21,85,1561,2543,4573.741007,0.556
POP101094,Dior,LVMH,Face Products,LE-0UGL76H2,Dior Mirage Setting Powder,47.11,Europe,Milan,Luxury Mall,Mobile Pop-Up Truck,2024-07-28,2024-10-23,87,1376,2314,4941.276959,0.4683
POP100305,Bobbi Brown,Estée Lauder Companies,Skincare,LE-3OR84ZDV,Bobbi Brown Pearl Serum,254.07,Europe,Milan,Art/Design District,Mall Kiosk,2024-12-11,2025-02-03,54,647,1675,1899.092971,0.882
POP101474,Fenty Beauty,LVMH,Eye Products,LE-GTLQQTUY,Fenty Beauty Pearl Mascara,53.91,Latin America,Lima,Art/Design District,Shop-in-Shop,2025-03-06,2025-05-12,67,1041,840,1110.964158,0.7561
POP101776,MAC Cosmetics,Estée Lauder Companies,Other,LE-4JUFD69N,MAC Cosmetics Velvet Blush,35.92,North America,Miami,High-Street,Mobile Pop-Up Truck,2024-02-19,2024-03-13,23,1418,1362,2533.010973,0.5377
POP102115,Givenchy Beauty,LVMH,Face Products,LE-SAU3VWFR,Givenchy Beauty Opulence Setting Powder,46.98,Asia-Pacific,Hong Kong,Department Store Atrium,Standalone Pop-Up,2024-12-18,2025-02-12,56,954,652,1215.057771,0.5366
POP100192,La Prairie,Beiersdorf,Other,LE-7YAASC5C,La Prairie Velvet Primer,53.76,North America,Miami,Airport Duty-Free,Mall Kiosk,2024-06-27,2024-06-30,3,928,2555,3121.182507,0.8186
POP100999,Guerlain,LVMH,Eye Products,LE-A2P1USXW,Guerlain Mirage Mascara,53.42,Middle East,Riyadh,Art/Design District,Mobile Pop-Up Truck,2025-01-04,2025-01-11,7,969,1917,2451.093211,0.7821
POP100480,Estée Lauder,Estée Lauder,Fragrances,LE-C6VVXEGL,Estée Lauder Rouge Fragrance,242.56,Europe,Paris,High-Street,Mall Kiosk,2024-08-04,2024-10-22,79,2087,1609,1790.96171,0.8984
POP101660,Shiseido,Shiseido Company Limited,Other,LE-WN3RYM6Y,Shiseido Lumière Blush,37.79,North America,Miami,Airport Duty-Free,Standalone Pop-Up,2025-02-15,2025-05-11,85,1043,1699,3206.870517,0.5298
POP100719,Fenty Beauty,LVMH,Fragrances,LE-15TX4NG1,Fenty Beauty Velvet Highlighter,45.76,Asia-Pacific,Seoul,Luxury Mall,Standalone Pop-Up,2024-08-20,2024-09-24,35,862,795,1727.134478,0.4603
POP100836,Sisley-Paris,Sisley,Other,LE-94MBVQIV,Sisley-Paris Velvet Highlighter,76,Middle East,Jeddah,Luxury Mall,Mall Kiosk,2024-07-12,2024-10-01,81,1953,880,1798.855274,0.4892
POP101013,Fenty Beauty,LVMH,Face Products,LE-LE228CSK,Fenty Beauty Lumière Setting Powder,57.96,Europe,Berlin,Department Store Atrium,Mobile Pop-Up Truck,2025-01-16,2025-03-17,60,566,669,1195.069668,0.5598
POP101538,MAC Cosmetics,Estée Lauder Companies,Face Products,LE-S56WZB6O,MAC Cosmetics Mirage Foundation,116.18,Middle East,Riyadh,High-Street,Mobile Pop-Up Truck,2024-12-13,2025-02-24,73,2463,2802,4496.148909,0.6232
POP100218,MAC Cosmetics,Estée Lauder Companies,Skincare,LE-RZILIOZ8,MAC Cosmetics Velvet Serum,86.96,Europe,London,Department Store Atrium,Standalone Pop-Up,2024-07-14,2024-07-24,10,1351,1996,2825.99462,0.7063
POP100893,Clé de Peau Beauté,Shiseido Company Limited,Face Products,LE-IWD2ROSR,Clé de Peau Beauté Glow Foundation,57.58,North America,Los Angeles,High-Street,Standalone Pop-Up,2024-03-15,2024-03-27,12,1809,2286,3881.813551,0.5889
POP102098,Estée Lauder,Estée Lauder,Other,LE-F9W4LZG0,Estée Lauder Noir Primer,74.61,Latin America,Buenos Aires,Art/Design District,Mobile Pop-Up Truck,2025-05-26,2025-06-09,14,805,2441,4099.076406,0.5955
POP100351,Fenty Beauty,LVMH,Lip Products,LE-G3A7JFIF,Fenty Beauty Opulence Lipstick,38.35,Asia-Pacific,Hong Kong,Department Store Atrium,Flash Event,2024-12-01,2025-02-02,63,1528,349,640.0146708,0.5453
POP101844,Fenty Beauty,LVMH,Eye Products,LE-BR6RRTY3,Fenty Beauty Glow Eyeshadow Palette,136.54,Latin America,Buenos Aires,Luxury Mall,Shop-in-Shop,2024-04-01,2024-06-11,71,1999,2042,2680.141751,0.7619
POP101053,Bobbi Brown,Estée Lauder Companies,Other,LE-YZI750T5,Bobbi Brown Velvet Highlighter,43.59,Middle East,Riyadh,Airport Duty-Free,Mobile Pop-Up Truck,2024-03-08,2024-03-15,7,742,284,555.990603,0.5108
POP100780,Clé de Peau Beauté,Shiseido Company Limited,Fragrances,LE-8RF6K33K,Clé de Peau Beauté Satin Serum,172.84,North America,New York,Luxury Mall,Mall Kiosk,2025-04-10,2025-05-17,37,1583,882,1834.824215,0.4807
POP101718,Fenty Beauty,LVMH,Fragrances,LE-MXI8MEJY,Fenty Beauty Éclat Serum,211.8,Europe,Milan,High-Street,Mobile Pop-Up Truck,2024-05-15,2024-06-24,40,2486,2449,2598.959992,0.9423
POP100886,Sisley-Paris,Sisley,Lip Products,LE-YM1INTM6,Sisley-Paris Rouge Lipstick,30.96,Latin America,Bogotá,Luxury Mall,Mall Kiosk,2024-07-10,2024-08-12,33,838,3391,4088.004822,0.8295
POP101437,Lancôme,L’Oréal Group,Eye Products,LE-4OW3O3HP,Lancôme Mirage Mascara,33.49,Europe,Paris,Department Store Atrium,Shop-in-Shop,2024-07-29,2024-09-01,34,1071,1482,3176.168024,0.4666
POP100059,Charlotte Tilbury,Puig,Eye Products,LE-D6DSK860,Charlotte Tilbury Lumière Eyeshadow Palette,54.91,Asia-Pacific,Shanghai,Airport Duty-Free,Shop-in-Shop,2024-07-23,2024-10-13,82,1217,2172,2172,1
POP100411,Chanel,Chanel Limited,Lip Products,LE-GKWTXUGY,Chanel Éclat Lipstick,31.2,Middle East,Jeddah,Luxury Mall,Flash Event,2025-05-18,2025-08-04,78,1356,2250,2424.046542,0.9282
POP101286,Pat McGrath Labs,Private,Eye Products,LE-TSI9834H,Pat McGrath Labs Rouge Eyeshadow Palette,89.75,Latin America,Lima,Luxury Mall,Mall Kiosk,2024-08-25,2024-10-23,59,1719,2128,4573.39351,0.4653
POP101242,Clé de Peau Beauté,Shiseido Company Limited,Eye Products,LE-6JKNCSNM,Clé de Peau Beauté Lumière Mascara,58.52,North America,Miami,Luxury Mall,Mall Kiosk,2024-06-07,2024-07-27,50,1091,3316,3577.90246,0.9268
POP102066,Pat McGrath Labs,Private,Face Products,LE-YUU61AKT,Pat McGrath Labs Pearl Setting Powder,50.52,Europe,London,Airport Duty-Free,Standalone Pop-Up,2024-12-11,2025-02-23,74,2114,1752,2502.142245,0.7002
POP100073,Lancôme,L’Oréal Group,Eye Products,LE-IIZ2YAG2,Lancôme Mirage Eyeshadow Palette,131.69,Latin America,Bogotá,High-Street,Flash Event,2024-05-08,2024-07-21,74,905,3191,3653.956258,0.8733
POP100613,NARS,Estée Lauder Companies,Other,LE-VK03G6QA,NARS Éclat Blush,55.52,Middle East,Abu Dhabi,Department Store Atrium,Shop-in-Shop,2024-08-18,2024-10-06,49,555,599,804.0268456,0.745
POP101268,Bobbi Brown,Estée Lauder Companies,Lip Products,LE-D1MB29BI,Bobbi Brown Glow Lipstick,74,Latin America,Mexico City,Luxury Mall,Mall Kiosk,2024-10-20,2024-12-05,46,1202,2064,3251.930046,0.6347
POP100162,Tom Ford Beauty,Estée Lauder Companies,Fragrances,LE-FWAP21MD,Tom Ford Beauty Éclat Primer,67.1,Europe,Berlin,High-Street,Mall Kiosk,2024-04-13,2024-06-12,60,2216,2987,4130.254425,0.7232
POP100939,Givenchy Beauty,LVMH,Fragrances,LE-48QJZ2PU,Givenchy Beauty Satin Primer,63.95,Latin America,Bogotá,High-Street,Flash Event,2025-04-13,2025-05-26,43,1738,2052,4104.820964,0.4999
POP101654,Sisley-Paris,Sisley,Face Products,LE-JZSV1A02,Sisley-Paris Éclat Foundation,106.34,Asia-Pacific,Tokyo,Art/Design District,Flash Event,2024-05-22,2024-06-09,18,1110,1351,1351,1
