event_id,brand,region,city,location_type,event_type,start_date,end_date,lease_length_days,sku,product_name,price_usd,avg_daily_footfall,units_sold,sell_through_pct
POP100272,Hermès Beauty,Europe,Berlin,High-Street,Flash Event,2024-08-13,2024-10-03,51,LE-N1WFJEGR,Hermès Beauty Pearl Foundation,103.07,1980,4348,97.51
POP100614,Tom Ford Beauty,Asia-Pacific,Tokyo,Airport Duty-Free,Flash Event,2024-12-10,2025-02-10,62,LE-LKNU460T,Tom Ford Beauty Rouge Blush,38.17,2329,1510,59.83
POP101732,Estée Lauder,Latin America,Lima,Luxury Mall,Mobile Pop-Up Truck,2024-08-25,2024-10-12,48,LE-FVWVOTBI,Estée Lauder Éclat Primer,76.22,1266,1534,55.5
POP100861,Tom Ford Beauty,Latin America,Buenos Aires,Airport Duty-Free,Flash Event,2024-09-21,2024-09-27,6,LE-T1PD0CNK,Tom Ford Beauty Opulence Fragrance,310.88,2232,1395,63.55
POP101083,YSL Beauty,North America,Toronto,Department Store Atrium,Shop-in-Shop,2024-06-09,2024-07-02,23,LE-5ZZZLRNR,YSL Beauty Pearl Foundation,62.14,929,3298,69.34
POP100371,Clé de Peau Beauté,Asia-Pacific,Shanghai,Luxury Mall,Mobile Pop-Up Truck,2025-04-06,2025-05-07,31,LE-ER3XFHBO,Clé de Peau Beauté Mirage Eyeshadow Palette,102.86,1469,1271,68.11
POP100222,YSL Beauty,North America,Chicago,Airport Duty-Free,Mall Kiosk,2024-07-02,2024-08-17,46,LE-5ODNYHIA,YSL Beauty Éclat Lipstick,53.78,2223,901,69.15
POP100593,Valentino Beauty,Europe,Berlin,High-Street,Mall Kiosk,2024-12-07,2025-01-25,49,LE-44MES5ZN,Valentino Beauty Mirage Lipstick,66.18,2136,1344,61.51
POP100900,Bobbi Brown,Latin America,Mexico City,Luxury Mall,Mall Kiosk,2025-04-05,2025-06-05,61,LE-WP122ZPA,Bobbi Brown Pearl Highlighter,51.43,790,818,44.03
POP100736,Givenchy Beauty,Middle East,Riyadh,Luxury Mall,Flash Event,2025-01-04,2025-03-03,58,LE-0JUCM46Y,Givenchy Beauty Opulence Eyeshadow Palette,97.96,787,1154,88.91
POP101559,Bobbi Brown,North America,Los Angeles,High-Street,Flash Event,2024-08-03,2024-10-31,89,LE-ZWEQCG8C,Bobbi Brown Éclat Primer,49.69,1045,1234,70.72
POP100518,Shiseido,North America,Miami,Airport Duty-Free,Shop-in-Shop,2025-05-11,2025-07-25,75,LE-FY3XSR9S,Shiseido Lumière Highlighter,65.75,1061,2858,73.98
POP100781,Armani Beauty,Latin America,Bogotá,Art/Design District,Standalone Pop-Up,2024-04-06,,69,LE-OVSQWV0L,Armani Beauty Satin Setting Powder,75.8,1146,4042,87.21
POP100334,MAC Cosmetics,Asia-Pacific,Hong Kong,Luxury Mall,Standalone Pop-Up,2024-09-16,2024-11-18,63,LE-HG3ERQYE,MAC Cosmetics Glow Eyeshadow Palette,127.29,2011,3535,90.09
POP101375,MAC Cosmetics,Asia-Pacific,Shanghai,Airport Duty-Free,Flash Event,2025-06-04,2025-07-21,47,LE-AKN70OEK,MAC Cosmetics Satin Primer,68.97,1826,4319,98.88
POP101304,Huda Beauty,Middle East,Abu Dhabi,Art/Design District,Shop-in-Shop,2025-02-09,2025-04-06,56,LE-PORULQP2,Huda Beauty Éclat Blush,54.8,582,1987,76.63
POP101181,Clé de Peau Beauté,Europe,Berlin,Luxury Mall,Flash Event,2024-04-05,2024-05-25,50,LE-6WK2XZR9,Clé de Peau Beauté Rouge Highlighter,70.14,1635,3342,76.3
POP100816,Estée Lauder,Middle East,Dubai,Department Store Atrium,Standalone Pop-Up,2025-02-15,2025-03-11,24,LE-W8VBOE2M,Estée Lauder Velvet Highlighter,42.03,1421,3436,80.94
POP100015,Lancôme,Middle East,Dubai,Airport Duty-Free,Shop-in-Shop,2024-06-21,2024-07-27,36,LE-GDH7A7SY,Lancôme Mirage Setting Powder,70.69,1873,637,86.08
POP101116,Charlotte Tilbury,Middle East,Riyadh,Department Store Atrium,Flash Event,2024-08-14,2024-09-05,22,LE-HJWD23J4,Charlotte Tilbury Rouge Primer,71.39,689,1179,53.08
POP101043,Shiseido,Asia-Pacific,Tokyo,Luxury Mall,Mall Kiosk,2024-12-30,2025-01-21,22,LE-XL6E9W8C,Shiseido Velvet Foundation,96.98,1054,376,88.89
POP101721,Huda Beauty,North America,Toronto,Art/Design District,Standalone Pop-Up,2025-05-17,2025-05-29,12,LE-9E9SCTV9,Huda Beauty Lumière Serum,231.86,1169,519,39.5
POP102030,Pat McGrath Labs,Europe,London,Department Store Atrium,Shop-in-Shop,2025-04-17,2025-05-06,19,LE-T6XDDIMH,Pat McGrath Labs Pearl Eyeshadow Palette,109.14,1262,2654,74.74
POP100570,Hourglass,Asia-Pacific,Hong Kong,Luxury Mall,Mall Kiosk,2025-04-10,2025-04-25,15,LE-9SC4WLHH,Hourglass Satin Primer,47.66,2069,1249,79.5
POP100654,Hourglass,Latin America,Bogotá,Art/Design District,Mall Kiosk,2024-10-07,2024-11-28,52,LE-XBP4MKXM,Hourglass Noir Setting Powder,84.25,666,3219,71.87
POP101190,Bobbi Brown,Latin America,São Paulo,High-Street,Shop-in-Shop,2025-02-14,2025-03-20,34,LE-F7JJF7YU,Bobbi Brown Glow Serum,208.7,1286,1611,40.64
POP101084,Huda Beauty,Latin America,,High-Street,Shop-in-Shop,2024-05-07,2024-07-10,64,LE-L1JCULF4,Huda Beauty Noir Eyeshadow Palette,67.79,1584,2094,82.64
POP100465,NARS,Asia-Pacific,,Airport Duty-Free,Mall Kiosk,2024-05-10,2024-07-25,76,LE-692CS008,NARS Satin Blush,68.47,1834,3087,72.33
POP101783,Dior,Latin America,São Paulo,Art/Design District,Flash Event,2025-04-01,2025-05-28,57,LE-AZK5MEYK,Dior Lumière Primer,41.67,1067,2476,99.08
POP100199,Hourglass,Asia-Pacific,Seoul,Department Store Atrium,Flash Event,2024-11-08,2025-01-19,72,LE-CNGS4VJA,Hourglass Éclat Fragrance,358.15,1285,725,96.03
POP101347,Pat McGrath Labs,Middle East,Jeddah,Department Store Atrium,Flash Event,2024-04-05,2024-07-04,90,LE-DD4A8Z33,Pat McGrath Labs Pearl Mascara,70.42,1852,4787,98.68
POP101185,Sisley-Paris,North America,Chicago,Art/Design District,Mall Kiosk,2025-03-18,2025-06-04,78,LE-03N28MA3,Sisley-Paris Éclat Lipstick,78.69,625,3070,80.94
POP102105,Pat McGrath Labs,Europe,London,Department Store Atrium,Flash Event,2024-06-09,2024-06-20,11,LE-OPZHF73P,Pat McGrath Labs Rouge Serum,103.91,1072,1973,85.89
POP100973,Hourglass,Europe,Milan,High-Street,Shop-in-Shop,2024-05-08,2024-07-06,59,LE-0EQJHVX4,Hourglass Lumière Primer,75.55,1870,2265,66.48
POP101626,Estée Lauder,Asia-Pacific,Tokyo,Department Store Atrium,Mall Kiosk,2024-02-29,2024-03-12,12,LE-QOJK5WMF,Estée Lauder Velvet Blush,51.37,560,1505,72.78
POP101078,Huda Beauty,Latin America,Mexico City,Luxury Mall,Flash Event,2024-09-15,2024-11-27,73,LE-WT0U6WN1,Huda Beauty Éclat Mascara,61.08,696,945,79.41
POP100591,Sisley-Paris,North America,Miami,Luxury Mall,Mall Kiosk,2025-01-15,2025-04-15,90,LE-1XP34SOX,Sisley-Paris Éclat Serum,132.38,1288,991,56.6
POP100906,Chanel,Asia-Pacific,Singapore,Luxury Mall,Flash Event,2024-11-26,2025-02-18,84,LE-V8LC2CSL,Chanel Rouge Setting Powder,45.36,1483,534,77.28
POP102048,La Prairie,Latin America,Lima,Art/Design District,Standalone Pop-Up,2024-06-26,2024-08-09,44,LE-L4SZ6WHC,La Prairie Éclat Serum,287.41,615,1960,84.78
POP101587,Hermès Beauty,Latin America,Lima,Department Store Atrium,Standalone Pop-Up,2025-05-22,2025-07-24,63,LE-H9T01DQC,Hermès Beauty Opulence Fragrance,329.34,1621,827,50.83
POP101493,Rare Beauty,Asia-Pacific,Shanghai,Department Store Atrium,Mobile Pop-Up Truck,2024-05-16,2024-06-30,45,LE-MC3CNUV4,Rare Beauty Pearl Primer,35.71,1217,2032,75.4
POP100865,Bobbi Brown,Europe,Paris,Department Store Atrium,Shop-in-Shop,2024-06-27,2024-08-02,36,LE-WU6S975H,Bobbi Brown Noir Foundation,65.8,853,515,83.06
POP100743,Hermès Beauty,Latin America,Mexico City,High-Street,Mall Kiosk,2024-05-07,2024-06-28,52,LE-QW3BETZK,Hermès Beauty Velvet Highlighter,73.71,1191,1104,47.24
POP100043,Fenty Beauty,Europe,Paris,High-Street,Standalone Pop-Up,2024-02-19,2024-02-24,5,LE-GORHC6LK,Fenty Beauty Mirage Lipstick,56.45,1783,2795,59.93
POP100988,Givenchy Beauty,Latin America,Lima,Department Store Atrium,Flash Event,2025-06-11,2025-06-20,9,LE-RYZ0IPYS,Givenchy Beauty Lumière Primer,81.72,805,232,80.28
POP100274,Rare Beauty,Latin America,São Paulo,Luxury Mall,Standalone Pop-Up,2025-01-22,2025-04-12,80,LE-ONY0QB7B,Rare Beauty Opulence Eyeshadow Palette,108.78,1931,3243,92.26
POP101229,Hourglass,Europe,Paris,Art/Design District,Flash Event,2024-06-02,2024-08-02,61,LE-JOA6RX46,Hourglass Rouge Serum,229.98,952,1477,56.16
POP100101,Chanel,Asia-Pacific,Seoul,High-Street,Flash Event,2025-01-16,2025-01-27,11,LE-J1EPF3IT,Chanel Satin Eyeshadow Palette,129.93,1032,1340,56.61
POP101068,YSL Beauty,Europe,London,Department Store Atrium,Shop-in-Shop,2024-08-07,2024-10-27,81,LE-17NHD4K2,YSL Beauty Rouge Serum,198.85,1648,1645,78.97
POP100909,Estée Lauder,Europe,Madrid,Airport Duty-Free,Mall Kiosk,2024-08-19,2024-09-01,13,LE-UU7F4W1O,Estée Lauder Éclat Primer,41.97,1072,2576,61.22
POP101110,Valentino Beauty,North America,Chicago,Art/Design District,Mobile Pop-Up Truck,2024-06-07,2024-08-28,82,LE-EXFIWFL1,Valentino Beauty Rouge Eyeshadow Palette,71.47,1211,2277,71.09
POP100107,Shiseido,Middle East,Dubai,Luxury Mall,Flash Event,2024-04-15,2024-05-23,38,LE-SET7065J,Shiseido Glow Highlighter,42.92,1919,2181,93.44
POP100937,Charlotte Tilbury,Europe,Milan,Department Store Atrium,Flash Event,2024-03-20,2024-05-19,60,LE-G6CYWIIE,Charlotte Tilbury Pearl Primer,41.58,640,2488,73.03
POP100497,Huda Beauty,Middle East,Riyadh,Airport Duty-Free,Flash Event,2024-06-05,2024-08-25,81,LE-O580CBUV,Huda Beauty Glow Foundation,51.97,1994,1323,49.96
POP102123,Huda Beauty,North America,New York,Department Store Atrium,Flash Event,2024-06-22,2024-08-05,44,LE-8H6KSAMT,Huda Beauty Satin Foundation,113.86,1850,1141,59.46
POP101575,Charlotte Tilbury,Latin America,Lima,Department Store Atrium,Mall Kiosk,2024-03-28,2024-04-06,9,LE-XLX8SH7C,Charlotte Tilbury Velvet Mascara,60.78,595,1588,93.19
POP100941,Estée Lauder,Asia-Pacific,Seoul,Luxury Mall,Standalone Pop-Up,2024-04-27,2024-07-10,74,LE-APOLUZT2,Estée Lauder Éclat Eyeshadow Palette,70.82,1803,1358,65.79
POP100767,Bobbi Brown,Latin America,Bogotá,Art/Design District,Mall Kiosk,2024-11-03,2024-12-08,35,LE-WRNC55IA,Bobbi Brown Opulence Mascara,56.32,985,1322,80.22
POP102054,Tom Ford Beauty,Europe,Madrid,Art/Design District,Standalone Pop-Up,2025-01-16,2025-02-17,32,LE-D5IY54XY,Tom Ford Beauty Velvet Fragrance,208.77,526,2483,58.22
POP101239,YSL Beauty,North America,Los Angeles,Airport Duty-Free,Mobile Pop-Up Truck,2024-03-19,2024-06-11,84,LE-IW3O8A8C,YSL Beauty Opulence Fragrance,96.47,1458,3219,81.19
POP101452,MAC Cosmetics,North America,Miami,Department Store Atrium,Standalone Pop-Up,2024-09-20,2024-10-27,37,LE-FX9PDI7W,MAC Cosmetics Pearl Foundation,57.82,1695,442,69.94
POP101875,Pat McGrath Labs,Europe,London,High-Street,Standalone Pop-Up,2025-05-22,2025-06-07,16,LE-WE5HE83C,Pat McGrath Labs Rouge Foundation,95.57,1639,218,51.29
POP101800,Estée Lauder,Europe,Paris,Department Store Atrium,Standalone Pop-Up,2024-02-19,2024-05-19,90,LE-0YDHOELP,Estée Lauder Velvet Primer,82.96,1550,1827,55.94
POP101366,Huda Beauty,Latin America,Buenos Aires,Airport Duty-Free,Standalone Pop-Up,2024-11-14,2024-11-24,10,LE-ARD3E4GN,Huda Beauty Satin Lipstick,73.72,1377,1573,69.36
POP100072,Estée Lauder,Latin America,São Paulo,Airport Duty-Free,Flash Event,2024-09-03,2024-10-25,52,LE-A0RMRFL2,Estée Lauder Satin Setting Powder,43.05,2472,1149,73.42
POP101799,Givenchy Beauty,Middle East,Dubai,Airport Duty-Free,Flash Event,2024-04-03,2024-04-09,6,LE-O5VT3JJI,Givenchy Beauty Satin Setting Powder,56.9,1622,1608,60.75
POP101357,Rare Beauty,Latin America,São Paulo,Airport Duty-Free,Shop-in-Shop,2025-06-01,2025-06-20,19,LE-K55JL2LR,Rare Beauty Éclat Fragrance,342.12,1014,4090,88.93
POP101340,Givenchy Beauty,Latin America,Mexico City,Department Store Atrium,Shop-in-Shop,2025-02-05,2025-02-16,11,LE-Z1L50XOL,Givenchy Beauty Glow Primer,35.08,851,954,53.78
POP100782,Clé de Peau Beauté,Asia-Pacific,Seoul,Luxury Mall,Mall Kiosk,2025-05-09,2025-05-24,15,LE-24GIJCSH,Clé de Peau Beauté Velvet Mascara,71.78,2032,1071,54.67
POP100481,Lancôme,Asia-Pacific,Hong Kong,Department Store Atrium,Mobile Pop-Up Truck,2024-12-08,2025-02-12,66,LE-CHLX64LG,Lancôme Opulence Mascara,34.45,1126,1507,92.06
POP101198,Pat McGrath Labs,Latin America,São Paulo,Airport Duty-Free,Mall Kiosk,2025-04-11,2025-06-04,54,LE-8S0KIREI,Pat McGrath Labs Rouge Foundation,118.33,1932,1426,57.41
POP100506,Shiseido,North America,,High-Street,Mall Kiosk,2025-07-16,2025-07-21,5,LE-Z7RJRQ3N,Shiseido Velvet Mascara,71.54,1636,479,83.45
POP100841,Charlotte Tilbury,Asia-Pacific,Tokyo,High-Street,Flash Event,2024-05-16,2024-07-15,60,LE-XWZKYWF9,Charlotte Tilbury Mirage Foundation,50.57,1607,2540,90.42
POP102111,Sisley-Paris,Asia-Pacific,Seoul,High-Street,Shop-in-Shop,2025-07-12,2025-08-08,27,LE-NBR0BESG,Sisley-Paris Noir Fragrance,152.01,2310,1996,69.14
POP102127,Tom Ford Beauty,Europe,Madrid,Art/Design District,Flash Event,2024-06-04,2024-07-27,53,LE-S5RCD8C1,Tom Ford Beauty Satin Foundation,79.1,1056,2744,61.36
POP101061,Sisley-Paris,North America,Los Angeles,Department Store Atrium,Mall Kiosk,2024-07-29,2024-09-17,50,LE-SA4B6GXM,Sisley-Paris Noir Eyeshadow Palette,137.57,716,4242,90.84
POP101904,Armani Beauty,Asia-Pacific,Singapore,Department Store Atrium,Standalone Pop-Up,2025-04-05,2025-07-02,88,LE-VSCPN1YR,Armani Beauty Éclat Primer,79.23,1667,3323,95.93
POP101054,Guerlain,Europe,Paris,Art/Design District,Flash Event,2024-03-31,2024-05-15,45,LE-3CKXG638,Guerlain Pearl Blush,63.21,861,1347,58.36
POP100311,Huda Beauty,Asia-Pacific,Singapore,High-Street,Standalone Pop-Up,2025-01-27,2025-04-23,86,LE-6DP3NEH2,Huda Beauty Opulence Eyeshadow Palette,142.88,3048,528,82.76
POP101394,Chanel,Latin America,Mexico City,High-Street,Mobile Pop-Up Truck,2025-02-05,2025-03-10,33,LE-II5CL56E,Chanel Lumière Setting Powder,80.84,1469,3824,88.52
POP100405,Guerlain,Middle East,Jeddah,Airport Duty-Free,Shop-in-Shop,2024-09-26,2024-10-14,18,LE-SYLKSLIO,Guerlain Opulence Fragrance,146.9,1814,141,65.28
POP100942,Hermès Beauty,Latin America,Bogotá,High-Street,Flash Event,2025-04-13,2025-06-14,62,LE-I34BH206,Hermès Beauty Éclat Serum,231.77,1103,1852,56.55
POP101017,YSL Beauty,Europe,London,Department Store Atrium,Standalone Pop-Up,2025-01-26,2025-02-23,28,LE-HBI4RBCT,YSL Beauty Mirage Foundation,63.37,1751,760,79.0
POP101791,NARS,North America,Chicago,High-Street,Standalone Pop-Up,2025-03-21,2025-04-27,37,LE-XXPIOJ0F,NARS Éclat Setting Powder,49.64,2434,1287,45.62
POP101747,Bobbi Brown,Middle East,Dubai,Luxury Mall,Mall Kiosk,2025-01-29,2025-02-12,14,LE-GSNK7D64,Bobbi Brown Pearl Lipstick,74.13,704,877,53.64
POP100309,Lancôme,Middle East,Doha,Department Store Atrium,Mall Kiosk,2024-04-03,2024-04-20,17,LE-2SIL2H0L,Lancôme Mirage Setting Powder,60.2,1229,3569,84.47
POP100226,Sisley-Paris,North America,New York,Luxury Mall,Shop-in-Shop,2024-08-14,2024-10-02,49,LE-5461X549,Sisley-Paris Lumière Primer,51.77,1785,1231,77.42
POP101897,Valentino Beauty,Latin America,São Paulo,High-Street,Mall Kiosk,2024-11-02,2024-12-27,55,LE-NNVLLWWN,Valentino Beauty Opulence Fragrance,356.25,2046,2459,73.71
POP100888,MAC Cosmetics,Latin America,Buenos Aires,Department Store Atrium,Mobile Pop-Up Truck,2024-07-14,2024-08-19,36,LE-6438AI2M,MAC Cosmetics Lumière Primer,42.32,1053,1989,46.58
POP101971,Valentino Beauty,Asia-Pacific,Seoul,Art/Design District,Mobile Pop-Up Truck,2025-05-14,2025-07-21,68,LE-AS66KX0I,Valentino Beauty Rouge Primer,82.27,901,1376,82.44
POP101710,NARS,North America,Los Angeles,Luxury Mall,Flash Event,2025-05-11,2025-07-21,71,LE-DNU40ELC,NARS Rouge Serum,250.38,960,2888,70.99
POP101034,Sisley-Paris,Latin America,Mexico City,Department Store Atrium,Standalone Pop-Up,2024-12-04,2024-12-08,4,LE-B2UFOWWJ,Sisley-Paris Opulence Setting Powder,70.75,1581,1294,96.28
POP102081,Guerlain,Asia-Pacific,Seoul,Department Store Atrium,Mobile Pop-Up Truck,2025-01-15,2025-03-01,45,LE-CPOERKML,Guerlain Éclat Eyeshadow Palette,67.1,1255,904,83.32
POP100148,Charlotte Tilbury,Asia-Pacific,Hong Kong,Department Store Atrium,Mall Kiosk,2024-06-14,,39,LE-SW4B1QHK,Charlotte Tilbury Pearl Lipstick,38.74,1485,2930,60.61
POP100831,Pat McGrath Labs,Latin America,Buenos Aires,Airport Duty-Free,Mobile Pop-Up Truck,2024-06-29,2024-09-14,77,LE-VAKLJUVV,Pat McGrath Labs Lumière Foundation,105.14,1612,1156,83.41
POP100892,Estée Lauder,Middle East,Dubai,Luxury Mall,Standalone Pop-Up,2025-03-16,2025-05-22,67,LE-TPJVMKU0,Estée Lauder Opulence Blush,44.16,1202,2602,90.88
POP100291,Guerlain,Middle East,Jeddah,Art/Design District,Mall Kiosk,2024-09-11,2024-10-02,21,LE-C160G9DM,Guerlain Éclat Lipstick,58.61,1143,1596,70.22
POP100692,Estée Lauder,Europe,Paris,Department Store Atrium,Standalone Pop-Up,2024-06-15,2024-08-24,70,LE-WR39KBGL,Estée Lauder Mirage Blush,57.5,1005,2154,51.84
POP100704,La Prairie,Middle East,Dubai,Luxury Mall,Flash Event,2024-02-23,2024-03-24,30,LE-6R7K8AAU,La Prairie Opulence Lipstick,60.0,2006,1762,87.57
POP101192,Guerlain,Europe,Berlin,Art/Design District,Mall Kiosk,2024-08-08,2024-09-16,39,LE-FKCLUX5E,Guerlain Éclat Primer,51.38,1268,2352,87.53
POP101040,Shiseido,Latin America,Lima,Airport Duty-Free,Mall Kiosk,2025-01-21,2025-03-16,54,LE-FGMW9SY1,Shiseido Lumière Highlighter,77.53,1131,389,62.44
POP100575,Huda Beauty,Europe,Berlin,Luxury Mall,Shop-in-Shop,2024-02-21,2024-03-09,17,LE-2WCY1VJP,Huda Beauty Satin Lipstick,40.37,1456,627,74.38
POP100557,Rare Beauty,Asia-Pacific,Shanghai,High-Street,Mobile Pop-Up Truck,2024-04-17,2024-06-11,55,LE-8OC0S84X,Rare Beauty Éclat Eyeshadow Palette,106.03,2372,1956,81.23
POP102124,Clé de Peau Beauté,Asia-Pacific,Shanghai,Airport Duty-Free,Mall Kiosk,2025-04-12,2025-04-18,6,LE-7I2TRWFP,Clé de Peau Beauté Glow Mascara,55.58,1224,167,46.13
POP100701,Shiseido,Europe,Berlin,Luxury Mall,Mobile Pop-Up Truck,2025-05-02,2025-07-23,82,LE-HA1NOM3D,Shiseido Opulence Lipstick,32.57,1423,1375,65.01
POP101033,NARS,Europe,London,Department Store Atrium,Standalone Pop-Up,2025-05-27,2025-07-21,55,LE-79B4IZ05,NARS Lumière Fragrance,176.29,917,3291,88.11
POP101293,Fenty Beauty,Latin America,Mexico City,Art/Design District,Mall Kiosk,2024-08-30,,12,LE-FR1QZO67,Fenty Beauty Velvet Fragrance,138.02,890,2624,80.27
POP101313,Bobbi Brown,Asia-Pacific,Hong Kong,Luxury Mall,Standalone Pop-Up,2025-06-27,2025-07-14,17,LE-UH6BCXIZ,Bobbi Brown Noir Foundation,74.99,1421,2933,87.29
POP101510,Valentino Beauty,North America,Toronto,Art/Design District,Mobile Pop-Up Truck,2025-04-11,2025-06-07,57,LE-4EHPX0AU,Valentino Beauty Rouge Primer,59.97,1275,1052,56.8
POP102013,Dior,Latin America,Buenos Aires,Airport Duty-Free,Mobile Pop-Up Truck,2024-11-30,2025-01-23,54,LE-YNPE9UCH,Dior Éclat Setting Powder,71.21,1384,306,76.12
POP101299,Tom Ford Beauty,Latin America,São Paulo,Luxury Mall,Mobile Pop-Up Truck,2025-02-27,2025-04-25,57,LE-X8IUC20D,Tom Ford Beauty Opulence Serum,298.84,1007,1890,75.18
POP100772,Clé de Peau Beauté,North America,Miami,High-Street,Standalone Pop-Up,2025-05-30,2025-07-12,43,LE-NVP9BY7S,Clé de Peau Beauté Lumière Fragrance,345.95,2181,470,73.55
POP100167,Clé de Peau Beauté,North America,New York,Airport Duty-Free,Mobile Pop-Up Truck,2024-03-25,2024-04-08,14,LE-XLL3R9V3,Clé de Peau Beauté Velvet Foundation,89.73,996,901,70.61
POP100730,Hourglass,Asia-Pacific,Hong Kong,Department Store Atrium,Shop-in-Shop,2025-05-13,2025-06-01,19,LE-QGTZAS57,Hourglass Velvet Highlighter,79.91,1715,1334,48.72
POP101418,Rare Beauty,Asia-Pacific,Seoul,Department Store Atrium,Shop-in-Shop,2024-12-03,2024-12-15,12,LE-SRVJFMWT,Rare Beauty Éclat Mascara,72.5,1388,1973,81.77
POP100286,Estée Lauder,Europe,Paris,Department Store Atrium,Mall Kiosk,2024-12-04,2025-01-09,36,LE-P8SU3LWK,Estée Lauder Velvet Highlighter,42.3,1608,747,74.63
POP101790,MAC Cosmetics,Asia-Pacific,Tokyo,Luxury Mall,Standalone Pop-Up,2024-09-17,2024-10-27,40,LE-M708AZRQ,MAC Cosmetics Opulence Foundation,74.43,1498,165,71.74
POP101720,Guerlain,Middle East,Abu Dhabi,Art/Design District,Standalone Pop-Up,2024-06-23,2024-08-06,44,LE-0SK1GIIW,Guerlain Velvet Blush,34.57,677,2640,81.96
POP100628,Dior,Europe,Paris,Luxury Mall,Flash Event,2024-05-30,2024-06-02,3,LE-FJPAFAYH,Dior Lumière Fragrance,156.01,751,1202,62.9
POP100598,Charlotte Tilbury,Europe,London,Luxury Mall,Flash Event,2024-06-25,2024-07-29,34,LE-A7E8LHVS,Charlotte Tilbury Éclat Lipstick,68.23,1106,2783,83.05
POP101550,Hourglass,Europe,London,Art/Design District,Flash Event,2024-07-08,2024-08-19,42,LE-59ORVAW7,Hourglass Glow Serum,288.06,545,1600,48.75
POP101000,Shiseido,Latin America,Buenos Aires,Art/Design District,Flash Event,2024-05-25,2024-06-02,8,LE-71G7VNP4,Shiseido Glow Lipstick,53.58,1255,1003,91.68
POP101827,Rare Beauty,North America,Miami,High-Street,Mall Kiosk,2024-10-23,2025-01-02,71,LE-9AJM7MS0,Rare Beauty Éclat Setting Powder,81.16,1154,2123,60.61
POP101322,Armani Beauty,Europe,Milan,Art/Design District,Shop-in-Shop,2025-03-18,2025-05-03,46,LE-M6H1YNL8,Armani Beauty Éclat Primer,47.87,906,936,68.12
POP101772,Tom Ford Beauty,Europe,Madrid,High-Street,Shop-in-Shop,2025-04-10,,67,LE-JHRG4VFJ,Tom Ford Beauty Velvet Highlighter,65.9,1564,1635,84.94
POP101319,Clé de Peau Beauté,Middle East,Jeddah,Art/Design District,Flash Event,2024-10-13,2024-12-15,63,LE-6T97V1LN,Clé de Peau Beauté Velvet Foundation,58.81,787,2252,49.14
POP101374,Armani Beauty,Middle East,Doha,Airport Duty-Free,Mobile Pop-Up Truck,2024-03-12,2024-05-19,68,LE-ZIZXYCUK,Armani Beauty Lumière Fragrance,350.47,957,806,74.63
POP101615,Huda Beauty,Asia-Pacific,Hong Kong,Art/Design District,Shop-in-Shop,2024-05-15,2024-08-12,89,LE-KLFFMF24,Huda Beauty Éclat Setting Powder,56.14,1243,1937,69.6
POP100041,Guerlain,North America,New York,Department Store Atrium,Standalone Pop-Up,2024-06-29,2024-08-28,60,LE-12UZG9ON,Guerlain Velvet Mascara,60.18,857,3180,66.39
POP101036,NARS,Europe,Milan,Department Store Atrium,Shop-in-Shop,2025-07-02,2025-08-02,31,LE-BOO97447,NARS Pearl Blush,45.38,830,295,70.74
POP101345,MAC Cosmetics,Europe,Berlin,High-Street,Shop-in-Shop,2024-08-06,2024-10-21,76,LE-MW04UAXZ,MAC Cosmetics Opulence Serum,152.1,1656,1032,60.78
POP101558,Bobbi Brown,Middle East,Dubai,Luxury Mall,Mobile Pop-Up Truck,2024-08-06,2024-08-23,17,LE-H4LPG90C,Bobbi Brown Mirage Eyeshadow Palette,121.3,786,1543,67.59
POP101336,Fenty Beauty,Latin America,Lima,High-Street,Mobile Pop-Up Truck,2024-07-26,2024-09-04,40,LE-LOA816YW,Fenty Beauty Mirage Setting Powder,72.6,1978,3362,89.2
POP100609,MAC Cosmetics,Latin America,São Paulo,High-Street,Mall Kiosk,2024-06-11,2024-07-17,36,LE-FEP3QA3U,MAC Cosmetics Noir Blush,68.95,1345,3093,62.42
POP101173,NARS,North America,Miami,Art/Design District,Shop-in-Shop,2025-03-18,2025-03-27,9,LE-5SIRI8FG,NARS Pearl Eyeshadow Palette,114.65,1327,164,70.09
