,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Brands""",,,,,"""Regions""",,,,,"""Products""",2133 records,,,,,"""Events""",2133 records,,,,,,,,,,,,
brand_id,brand,parent_company,,,region_id,region_name,,,,sku,product_name,category_id (FK),price_usd,,,event_id,brand_id (FK),location_id (FK),location_type_id (FK),event_type_id (FK),sku (FK),start_date,end_date,lease_length_days,avg_daily_footfall,units_sold,units_allocated,sell_through_pct,sales_conversion_rate
,,,,,,,,,,LE-8EPXVCHK,Tom Ford Beauty Satin Setting Powder,5,67.08,,,POP101287,5,27,3,2,LE-8EPXVCHK,2025-02-26,2025-05-07,70,2344,208,248.0028616,0.8387,0.0013
,,,,,,,,,,LE-KXELI6K6,Estée Lauder Noir Highlighter,4,82.59,,,POP101449,10,30,2,5,LE-KXELI6K6,2025-03-16,2025-06-12,88,1937,1364,2024.039175,0.6739,0.008
,,,,,,,,,,LE-2OCXQQ1S,Bobbi Brown Rouge Blush,4,61.16,,,POP100436,17,1,1,1,LE-2OCXQQ1S,2025-05-05,2025-06-14,40,647,3235,3892.90012,0.831,0.125
,,,,,,,,,,LE-EMXROV9J,Rare Beauty Mirage Mascara,1,30.53,,,POP101210,8,24,4,3,LE-EMXROV9J,2025-05-12,2025-07-17,66,1169,1997,3245.043874,0.6154,0.0259
,,,,,,,,,,LE-Z3HO59DV,Pat McGrath Labs Velvet Serum,6,257.83,,,POP100715,9,1,1,5,LE-Z3HO59DV,2024-07-30,2024-08-30,31,1340,1586,2634.113935,0.6021,0.0382
,,,,,,,,,,LE-16TS29U9,YSL Beauty Mirage Eyeshadow Palette,1,125.14,,,POP100393,3,19,3,2,LE-16TS29U9,2024-08-09,2024-11-03,86,2914,2325,3451.09099,0.6737,0.0093
,,,,,,,,,,LE-ZDHKIA8S,Rare Beauty Glow Fragrance,2,222.82,,,POP101883,8,1,2,5,LE-ZDHKIA8S,2024-06-30,2024-08-28,59,1487,3102,3393.130606,0.9142,0.0354
,,,,,,,,,,LE-VQ4187CQ,Clé de Peau Beauté Rouge Blush,2,41.34,,,POP101193,19,11,4,1,LE-VQ4187CQ,2025-03-05,2025-05-25,81,1576,3550,4790.823212,0.741,0.0278
,,,,,,,,,,LE-EI958E3T,Valentino Beauty Velvet Mascara,1,34.7,,,POP100030,2,9,4,2,LE-EI958E3T,2024-03-20,2024-03-28,8,1119,2311,3822.99421,0.6045,0.2582
,,,,,,,,,,LE-ZNDIK5YW,Lancôme Éclat Lipstick,3,63.57,,,POP101222,24,23,5,1,LE-ZNDIK5YW,2025-04-24,2025-07-22,89,1998,2061,2651.144842,0.7774,0.0116
,,,,,,,,,,LE-R09FABDQ,Lancôme Glow Serum,6,106.25,,,POP101797,24,30,4,5,LE-R09FABDQ,2024-09-12,2024-12-01,80,928,1597,2331.046563,0.6851,0.0215
,,,,,,,,,,LE-Z2OV0ZI1,Armani Beauty Éclat Fragrance,2,361.63,,,POP101567,11,13,5,2,LE-Z2OV0ZI1,2024-06-18,2024-08-29,72,1862,1736,3353.941267,0.5176,0.0129
,,,,,,,,,,LE-BEMQG91T,NARS Velvet Mascara,1,44.97,,,POP102053,15,18,2,3,LE-BEMQG91T,2025-05-24,2025-06-02,9,1544,2337,2963.103842,0.7887,0.1682
,,,,,,,,,,LE-57J1QDQI,Tom Ford Beauty Lumière Blush,2,35.98,,,POP101887,5,20,3,1,LE-57J1QDQI,2024-07-27,2024-09-16,51,1151,2360,2689.152233,0.8776,0.0402
,,,,,,,,,,LE-KL3HU4L2,Guerlain Velvet Serum,6,125.54,,,POP101702,7,2,2,2,LE-KL3HU4L2,2024-10-29,2024-11-16,18,1204,506,742.044288,0.6819,0.0233
,,,,,,,,,,LE-WVHYH5LJ,Chanel Rouge Fragrance,2,213.12,,,POP100634,14,25,1,1,LE-WVHYH5LJ,2025-02-13,2025-04-18,64,710,2873,4645.860285,0.6184,0.0632
,,,,,,,,,,LE-7BFEK253,NARS Rouge Setting Powder,5,84.29,,,POP101916,15,25,1,1,LE-7BFEK253,2025-01-11,2025-01-19,8,1222,1655,1894.89352,0.8734,0.1693
,,,,,,,,,,LE-PJHT366K,Tom Ford Beauty Lumière Blush,2,54.62,,,POP101920,5,23,3,5,LE-PJHT366K,2024-08-25,2024-10-02,38,1182,1631,2076.913282,0.7853,0.0363
,,,,,,,,,,LE-EBVBQFX8,Valentino Beauty Velvet Mascara,1,32.66,,,POP101752,2,27,3,3,LE-EBVBQFX8,2024-11-12,2025-02-05,85,2467,1654,2685.936993,0.6158,0.0079
,,,,,,,,,,LE-NVB9X7Q0,Lancôme Glow Lipstick,3,79.97,,,POP101630,24,26,1,4,LE-NVB9X7Q0,2024-07-11,2024-07-28,17,837,2578,4202.804043,0.6134,0.1812
,,,,,,,,,,LE-RQR17ZOI,La Prairie Pearl Highlighter,4,77.66,,,POP101503,12,21,4,3,LE-RQR17ZOI,2024-03-16,2024-04-24,39,1262,1874,2089.885134,0.8967,0.0381
,,,,,,,,,,LE-F74N25LZ,Armani Beauty Satin Eyeshadow Palette,1,95.56,,,POP101758,11,19,3,3,LE-F74N25LZ,2024-06-28,2024-09-25,89,2335,1010,1619.108689,0.6238,0.0049
,,,,,,,,,,LE-5JWDN9Q6,Guerlain Noir Highlighter,4,81.57,,,POP100344,7,1,4,1,LE-5JWDN9Q6,2025-05-06,2025-07-16,71,650,1789,3061.259411,0.5844,0.0388
,,,,,,,,,,LE-XJRMFMX5,Huda Beauty Velvet Mascara,1,62.77,,,POP100044,20,26,3,3,LE-XJRMFMX5,2024-05-15,2024-07-29,75,2528,3139,4715.337239,0.6657,0.0166
,,,,,,,,,,LE-LR2Q21CA,Givenchy Beauty Velvet Setting Powder,5,45.09,,,POP101187,6,7,2,1,LE-LR2Q21CA,2024-06-23,2024-09-09,78,1931,2668,3791.927231,0.7036,0.0177
,,,,,,,,,,LE-Z86VPBNL,NARS Noir Fragrance,2,359.25,,,POP101664,15,26,1,5,LE-Z86VPBNL,2024-04-22,2024-07-13,82,992,2332,3758.259468,0.6205,0.0287
,,,,,,,,,,LE-TUQ1OZ9U,Charlotte Tilbury Satin Setting Powder,5,66.86,,,POP100168,1,7,3,2,LE-TUQ1OZ9U,2024-04-26,2024-05-19,23,2667,298,531.952874,0.5602,0.0049
,,,,,,,,,,LE-5PBLWF7E,Shiseido Mirage Highlighter,4,88.54,,,POP100303,21,11,2,1,LE-5PBLWF7E,2024-07-18,2024-10-03,77,2070,2949,4612.136378,0.6394,0.0185
,,,,,,,,,,LE-HT50637P,Charlotte Tilbury Mirage Mascara,1,35.57,,,POP101424,1,24,4,1,LE-HT50637P,2025-04-09,2025-06-14,66,1577,551,589.9989292,0.9339,0.0053
,,,,,,,,,,LE-6PBZ7JJ0,Chanel Velvet Mascara,1,69.08,,,POP101994,14,20,4,4,LE-6PBZ7JJ0,2024-03-25,2024-04-25,31,817,768,1474.937584,0.5207,0.0303
,,,,,,,,,,LE-KNOL4MHC,Hourglass Rouge Foundation,5,53.71,,,POP100352,23,12,4,2,LE-KNOL4MHC,2024-03-10,2024-03-20,10,1664,1322,1689.025169,0.7827,0.0794
,,,,,,,,,,LE-VAINAAFY,Huda Beauty Glow Mascara,1,50.1,,,POP100091,20,19,4,2,LE-VAINAAFY,2024-11-04,2024-11-25,21,1166,2173,2968.173747,0.7321,0.0887
,,,,,,,,,,LE-8MU7OZ3G,YSL Beauty Noir Fragrance,2,246.19,,,POP101456,3,3,3,4,LE-8MU7OZ3G,2024-03-16,2024-05-30,75,2602,970,1309.925726,0.7405,0.005
,,,,,,,,,,LE-WH9T93KV,Valentino Beauty Satin Mascara,1,64.27,,,POP101932,2,20,3,5,LE-WH9T93KV,2024-06-01,2024-08-17,77,2663,2913,3108.858058,0.937,0.0142
,,,,,,,,,,LE-9OPTKY1L,Charlotte Tilbury Lumière Foundation,5,76,,,POP101593,1,7,4,3,LE-9OPTKY1L,2024-04-25,2024-05-16,21,618,1952,2122.892877,0.9195,0.1504
,,,,,,,,,,LE-4H8RZIRL,Fenty Beauty Lumière Primer,2,54.27,,,POP101476,22,3,3,3,LE-4H8RZIRL,2025-01-14,2025-01-21,7,1726,1701,2596.153846,0.6552,0.1408
,,,,,,,,,,LE-KQF881R2,Hermès Beauty Mirage Eyeshadow Palette,1,130.34,,,POP100261,4,4,3,2,LE-KQF881R2,2025-04-15,2025-07-10,86,1824,615,1074.98689,0.5721,0.0039
,,,,,,,,,,LE-GBU3LLPM,Hermès Beauty Velvet Foundation,5,89.13,,,POP101606,4,21,5,1,LE-GBU3LLPM,2024-05-31,2024-06-20,20,1076,2008,3081.172319,0.6517,0.0933
,,,,,,,,,,LE-WA8KRZIU,Clé de Peau Beauté Noir Blush,2,32.97,,,POP100514,19,18,4,4,LE-WA8KRZIU,2024-03-29,2024-06-22,85,1496,162,253.9981185,0.6378,0.0013
,,,,,,,,,,LE-6PD41NWI,La Prairie Noir Fragrance,2,239,,,POP101602,12,2,3,2,LE-6PD41NWI,2024-04-25,2024-06-18,54,1132,2975,3242.860257,0.9174,0.0487
,,,,,,,,,,LE-3J5I4CTJ,Huda Beauty Opulence Primer,2,56.81,,,POP101270,20,18,3,5,LE-3J5I4CTJ,2024-12-04,2025-02-09,67,1181,220,386.0326373,0.5699,0.0028
,,,,,,,,,,LE-MHLDF8ZF,Hourglass Velvet Eyeshadow Palette,1,141.57,,,POP101651,23,21,5,2,LE-MHLDF8ZF,2024-07-21,2024-10-17,88,775,968,1384.043466,0.6994,0.0142
,,,,,,,,,,LE-RA7Y6QIJ,Pat McGrath Labs Lumière Serum,6,132.97,,,POP101208,9,24,3,5,LE-RA7Y6QIJ,2024-08-25,2024-10-07,43,2534,3114,4744.058501,0.6564,0.0286
,,,,,,,,,,LE-JMTBVDTQ,Valentino Beauty Mirage Lipstick,3,41.62,,,POP101560,2,13,3,1,LE-JMTBVDTQ,2024-03-05,2024-04-05,31,2813,1325,1779.957012,0.7444,0.0152
,,,,,,,,,,LE-5HQBK8CV,Hermès Beauty Velvet Primer,2,83.19,,,POP101344,4,5,4,2,LE-5HQBK8CV,2025-07-10,2025-07-27,17,1327,2736,3341.883474,0.8187,0.1213
,,,,,,,,,,LE-CQBVB62X,Lancôme Rouge Blush,4,67.83,,,POP100300,24,1,5,4,LE-CQBVB62X,2024-06-24,2024-07-04,10,1180,222,302.988945,0.7327,0.0188
,,,,,,,,,,LE-AR3COGGM,Shiseido Satin Mascara,1,36.7,,,POP100534,21,19,2,4,LE-AR3COGGM,2024-04-03,2024-05-10,37,1189,570,1201.011378,0.4746,0.013
,,,,,,,,,,LE-69IOX45Q,Hourglass Velvet Fragrance,2,385.46,,,POP101010,23,20,1,5,LE-69IOX45Q,2024-03-04,2024-05-05,62,1012,2727,3677.184466,0.7416,0.0435
,,,,,,,,,,LE-K3AN2LJ7,Charlotte Tilbury Éclat Foundation,5,115.55,,,POP100315,1,30,3,4,LE-K3AN2LJ7,2024-06-27,2024-07-21,24,1632,734,1038.04271,0.7071,0.0187
,,,,,,,,,,LE-6IGPVAK4,Hermès Beauty Mirage Fragrance,2,200.82,,,POP101530,4,17,1,1,LE-6IGPVAK4,2024-04-29,2024-05-11,12,1017,2244,3032.842276,0.7399,0.1839
,,,,,,,,,,LE-WAWAB9HC,YSL Beauty Lumière Highlighter,2,88.8,,,POP100453,3,1,4,2,LE-WAWAB9HC,2025-06-20,2025-07-14,24,1443,1881,3342.217484,0.5628,0.0543
,,,,,,,,,,LE-VXZDY3MW,Tom Ford Beauty Opulence Serum,2,298.46,,,POP100175,5,19,1,2,LE-VXZDY3MW,2025-05-16,2025-07-07,52,993,1643,2364.028777,0.695,0.0318
,,,,,,,,,,LE-5WIITW3W,YSL Beauty Mirage Eyeshadow Palette,1,114.41,,,POP101961,3,22,1,2,LE-5WIITW3W,2024-06-18,2024-09-12,86,1218,2431,4361.320416,0.5574,0.0232
,,,,,,,,,,LE-7P8C1L64,Dior Velvet Highlighter,4,62.88,,,POP100859,18,6,3,2,LE-7P8C1L64,2024-10-26,2024-12-26,61,2478,1856,2248.879195,0.8253,0.0123
,,,,,,,,,,LE-OKZF8KTC,Shiseido Mirage Fragrance,2,343.04,,,POP102056,21,11,1,1,LE-OKZF8KTC,2024-06-22,2024-08-08,47,482,1631,1965.060241,0.83,0.072
,,,,,,,,,,LE-V4JKQOXS,Tom Ford Beauty Glow Blush,2,51.23,,,POP100123,5,11,2,3,LE-V4JKQOXS,2024-03-05,2024-03-25,20,2437,4210,4415.775121,0.9534,0.0864
,,,,,,,,,,LE-GV9SUQ49,MAC Cosmetics Pearl Foundation,5,55.51,,,POP101532,13,17,3,3,LE-GV9SUQ49,2025-01-28,2025-04-10,72,2382,1836,2204.081633,0.833,0.0107
,,,,,,,,,,LE-FA66GVZO,Charlotte Tilbury Lumière Setting Powder,5,40.54,,,POP100394,1,1,3,2,LE-FA66GVZO,2024-06-24,2024-08-27,64,2273,2756,3741.007194,0.7367,0.0189
,,,,,,,,,,LE-16LEPG5L,MAC Cosmetics Opulence Primer,4,80.67,,,POP100809,13,17,3,4,LE-16LEPG5L,2025-06-05,2025-07-28,53,2349,2062,2487.034133,0.8291,0.0166
,,,,,,,,,,LE-7I2CRDBK,Clé de Peau Beauté Lumière Highlighter,2,45.49,,,POP100039,19,19,1,3,LE-7I2CRDBK,2024-07-19,2024-09-22,65,866,3089,4562.776957,0.677,0.0549
,,,,,,,,,,LE-OP8QO7B6,Tom Ford Beauty Opulence Mascara,1,72.76,,,POP100462,5,10,1,3,LE-OP8QO7B6,2024-11-22,2025-02-07,77,1389,3673,4260.032475,0.8622,0.0343
,,,,,,,,,,LE-ODVU82RE,Huda Beauty Pearl Primer,2,61.25,,,POP101999,20,3,3,4,LE-ODVU82RE,2025-05-12,2025-07-03,52,1023,2355,3021.942769,0.7793,0.0443
,,,,,,,,,,LE-P23YUZHI,Sisley-Paris Glow Highlighter,4,40.17,,,POP101380,16,11,2,1,LE-P23YUZHI,2024-10-08,2025-01-03,87,1753,2702,3457.896084,0.7814,0.0177
,,,,,,,,,,LE-8RAW3NBG,Hourglass Satin Setting Powder,5,52.45,,,POP100331,23,10,1,1,LE-8RAW3NBG,2024-07-30,2024-08-05,6,905,1676,2144.868185,0.7814,0.3087
,,,,,,,,,,LE-SECENTXZ,MAC Cosmetics Lumière Fragrance,2,102.05,,,POP100194,13,12,1,1,LE-SECENTXZ,2024-10-25,2024-12-24,60,463,2109,3512.073272,0.6005,0.0759
,,,,,,,,,,LE-8MHRHKEM,Sisley-Paris Opulence Eyeshadow Palette,1,128.87,,,POP102010,16,7,4,5,LE-8MHRHKEM,2024-09-15,2024-10-21,36,1499,4631,4720.212007,0.9811,0.0858
,,,,,,,,,,LE-LTIK507O,Chanel Velvet Fragrance,2,289.78,,,POP100322,14,2,5,5,LE-LTIK507O,2025-03-26,2025-06-04,70,1698,1606,2268.041237,0.7081,0.0135
,,,,,,,,,,LE-Y802G81A,Valentino Beauty Noir Serum,2,202,,,POP100266,2,19,1,3,LE-Y802G81A,2024-09-18,2024-10-30,42,1008,3696,4447.118277,0.8311,0.0873
,,,,,,,,,,LE-1ZQ154VN,MAC Cosmetics Lumière Eyeshadow Palette,1,130.99,,,POP101604,13,26,2,2,LE-1ZQ154VN,2024-06-11,2024-09-03,84,2452,1714,2469.029098,0.6942,0.0083
,,,,,,,,,,LE-LYSQ1B11,Armani Beauty Glow Eyeshadow Palette,1,68.78,,,POP101106,11,23,3,3,LE-LYSQ1B11,2024-09-21,2024-12-04,74,1388,2180,2758.097166,0.7904,0.0212
,,,,,,,,,,LE-WZCUTZFQ,MAC Cosmetics Rouge Primer,4,77.79,,,POP101938,13,9,2,4,LE-WZCUTZFQ,2025-03-21,2025-06-08,79,2462,3736,4577.870359,0.8161,0.0192
,,,,,,,,,,LE-94B1DJBW,Guerlain Éclat Serum,6,180.99,,,POP101041,7,4,3,2,LE-94B1DJBW,2024-12-19,2025-01-19,31,1167,374,508.9820359,0.7348,0.0103
,,,,,,,,,,LE-IMUOQ9XH,NARS Pearl Lipstick,3,71.02,,,POP102090,15,3,5,1,LE-IMUOQ9XH,2024-06-01,,16,1941,3205,4562.27758,0.7025,0.1032
,,,,,,,,,,LE-MILKVPO9,Armani Beauty Noir Highlighter,2,62.57,,,POP102103,11,13,4,2,LE-MILKVPO9,2024-10-15,2024-11-05,21,1710,3791,4657.820371,0.8139,0.1056
,,,,,,,,,,LE-TT0DFA1R,Estée Lauder Mirage Blush,4,67.48,,,POP100674,10,27,4,3,LE-TT0DFA1R,2024-06-17,2024-09-11,86,1676,3657,3657,1,0.0254
,,,,,,,,,,LE-6M2T2IFE,Lancôme Velvet Highlighter,4,77.83,,,POP101073,24,19,1,3,LE-6M2T2IFE,2024-08-06,2024-10-13,68,826,1588,3228.95486,0.4918,0.0283
,,,,,,,,,,LE-T2S8WW6I,Chanel Lumière Lipstick,3,53.45,,,POP101741,14,25,5,3,LE-T2S8WW6I,2025-04-03,2025-06-23,81,871,1512,2395.816828,0.6311,0.0214
,,,,,,,,,,LE-GZU3FXUG,Bobbi Brown Pearl Eyeshadow Palette,1,123.71,,,POP102058,17,13,4,3,LE-GZU3FXUG,2024-10-10,2024-11-18,39,1880,1376,1647.904192,0.835,0.0188
,,,,,,,,,,LE-RBRQRRZN,Sisley-Paris Pearl Foundation,5,49.69,,,POP101934,16,11,4,1,LE-RBRQRRZN,2025-01-31,2025-04-11,70,1098,2891,4429.293703,0.6527,0.0376
,,,,,,,,,,LE-CISG350F,Rare Beauty Rouge Primer,2,54.74,,,POP101712,8,6,1,2,LE-CISG350F,2024-04-03,2024-06-16,74,1221,2049,2286.064934,0.8963,0.0227
,,,,,,,,,,LE-N7DE6S0C,Valentino Beauty Mirage Eyeshadow Palette,1,107.58,,,POP101764,2,7,2,1,LE-N7DE6S0C,2025-04-29,2025-07-05,67,1103,3914,4736.205227,0.8264,0.053
,,,,,,,,,,LE-CSVV665P,Hourglass Noir Fragrance,2,363.16,,,POP100787,23,7,4,2,LE-CSVV665P,2025-07-16,2025-08-09,24,1204,2021,2523.09613,0.801,0.0699
,,,,,,,,,,LE-WE15WCGG,Bobbi Brown Mirage Primer,4,80.07,,,POP101892,17,2,4,5,LE-WE15WCGG,2024-02-21,2024-04-30,69,1276,1707,2449.067432,0.697,0.0194
,,,,,,,,,,LE-K6XTT4QJ,Bobbi Brown Satin Highlighter,4,69.21,,,POP101605,17,10,5,3,LE-K6XTT4QJ,2025-01-05,2025-02-11,37,1200,3568,4308.138131,0.8282,0.0804
,,,,,,,,,,LE-P1UZ0XNI,YSL Beauty Satin Primer,2,53.1,,,POP101993,3,19,3,4,LE-P1UZ0XNI,2025-05-24,2025-06-29,36,980,162,351.0292524,0.4615,0.0046
,,,,,,,,,,LE-9VN6DNYK,YSL Beauty Velvet Highlighter,2,88.68,,,POP101818,3,25,2,1,LE-9VN6DNYK,2024-11-04,2024-12-29,55,2287,2906,4703.787634,0.6178,0.0231
,,,,,,,,,,LE-U6UD8TFX,Charlotte Tilbury Opulence Setting Powder,5,46.6,,,POP100926,1,24,5,2,LE-U6UD8TFX,2024-08-31,2024-10-12,42,1648,3238,4967.781528,0.6518,0.0468
,,,,,,,,,,LE-AR66S6O1,Charlotte Tilbury Noir Highlighter,4,35.27,,,POP101428,1,18,4,4,LE-AR66S6O1,2025-05-22,2025-05-27,5,1559,1433,1871.001436,0.7659,0.1838
,,,,,,,,,,LE-IBK6S4G9,Guerlain Satin Fragrance,2,294.31,,,POP100572,7,22,1,4,LE-IBK6S4G9,2025-04-05,2025-04-24,19,1078,1176,1800.091841,0.6533,0.0574
,,,,,,,,,,LE-3E3901LR,Valentino Beauty Noir Serum,2,119.49,,,POP101775,2,6,1,5,LE-3E3901LR,2024-10-20,2024-12-18,59,822,1678,2118.954413,0.7919,0.0346
,,,,,,,,,,LE-U2H8M8V4,Clé de Peau Beauté Noir Lipstick,3,46.06,,,POP100680,19,23,4,4,LE-U2H8M8V4,2024-12-26,2025-03-09,73,902,994,1617.048967,0.6147,0.0151
,,,,,,,,,,LE-RV21X9YV,Huda Beauty Velvet Setting Powder,5,66.5,,,POP100365,20,18,4,1,LE-RV21X9YV,2024-11-12,2024-12-31,49,1366,3021,4165.173032,0.7253,0.0451
,,,,,,,,,,LE-2M0ECMBF,Valentino Beauty Velvet Blush,2,68.08,,,POP100620,2,13,3,2,LE-2M0ECMBF,2024-11-22,2025-01-25,64,1173,1885,2687.099073,0.7015,0.0251
,,,,,,,,,,LE-D345PXO5,Fenty Beauty Lumière Primer,2,45.2,,,POP101650,22,17,3,2,LE-D345PXO5,2025-03-22,2025-06-14,84,2000,1240,2348.040144,0.5281,0.0074
,,,,,,,,,,LE-DPH98NW0,YSL Beauty Pearl Fragrance,2,96.08,,,POP101502,3,4,3,3,LE-DPH98NW0,2024-12-28,2025-01-26,29,1708,2947,4645.334174,0.6344,0.0595
,,,,,,,,,,LE-NOGXTHER,Fenty Beauty Mirage Eyeshadow Palette,1,147.16,,,POP101948,22,18,3,1,LE-NOGXTHER,2025-01-10,2025-03-24,73,2145,1138,1189.008463,0.9571,0.0073
,,,,,,,,,,LE-LVPHL8BT,Clé de Peau Beauté Pearl Lipstick,3,42.97,,,POP101998,19,20,5,5,LE-LVPHL8BT,2024-02-21,2024-05-21,90,919,2042,2156.966304,0.9467,0.0247
,,,,,,,,,,LE-8WV0G683,Armani Beauty Glow Serum,2,98.1,,,POP101991,11,6,2,4,LE-8WV0G683,2024-12-25,2025-01-09,15,1733,2673,3102.007659,0.8617,0.1028
,,,,,,,,,,LE-2OGVA3GH,Tom Ford Beauty Satin Fragrance,2,367.85,,,POP101523,5,5,2,2,LE-2OGVA3GH,2024-07-01,2024-09-02,63,1474,950,1987.032002,0.4781,0.0102
,,,,,,,,,,LE-RODFHO3W,Fenty Beauty Lumière Serum,2,261.36,,,POP100752,22,26,5,4,LE-RODFHO3W,2025-02-19,2025-02-24,5,1071,642,989.0617778,0.6491,0.1199
,,,,,,,,,,LE-KFFLDY4A,Chanel Glow Mascara,1,31.2,,,POP100583,14,13,1,1,LE-KFFLDY4A,2024-12-06,2024-12-09,3,867,1086,1947.982063,0.5575,0.4175
,,,,,,,,,,LE-XKB5AMAY,Shiseido Satin Foundation,5,54.77,,,POP101027,21,18,3,1,LE-XKB5AMAY,2024-12-31,2025-01-22,22,1365,3944,4729.016787,0.834,0.1313
,,,,,,,,,,LE-VAXADJET,Guerlain Velvet Eyeshadow Palette,1,129.34,,,POP100318,7,20,3,3,LE-VAXADJET,2024-09-19,2024-11-22,64,2582,3391,3993.170042,0.8492,0.0205
,,,,,,,,,,LE-FDDZCQC7,Fenty Beauty Satin Eyeshadow Palette,1,117.49,,,POP101383,22,17,3,3,LE-FDDZCQC7,2024-08-31,2024-10-07,37,1678,1174,1386.068477,0.847,0.0189
,,,,,,,,,,LE-PA9QJNA7,Sisley-Paris Noir Highlighter,4,52.31,,,POP100874,16,2,3,3,LE-PA9QJNA7,2024-07-06,2024-09-15,71,1539,1761,3119.022317,0.5646,0.0161
,,,,,,,,,,LE-M5M1RR2N,YSL Beauty Lumière Mascara,1,63.07,,,POP101771,3,7,1,5,LE-M5M1RR2N,2024-10-02,2024-12-15,74,957,2163,2163,1,0.0305
,,,,,,,,,,LE-1YA7A9YQ,Lancôme Satin Foundation,5,68.92,,,POP100771,24,16,1,3,LE-1YA7A9YQ,2025-04-09,2025-05-27,48,1049,4437,4571.87017,0.9705,0.0881
,,,,,,,,,,LE-FH7CWYK2,NARS Lumière Lipstick,3,69.3,,,POP101601,15,21,1,4,LE-FH7CWYK2,2024-10-23,2025-01-12,81,932,543,683.0188679,0.795,0.0072
,,,,,,,,,,LE-5F326Q9C,Hourglass Velvet Mascara,1,42.38,,,POP100343,23,12,3,4,LE-5F326Q9C,2024-12-17,2025-03-15,88,1812,3592,4514.26417,0.7957,0.0225
,,,,,,,,,,LE-TVJY6N7W,Bobbi Brown Velvet Serum,6,184.42,,,POP100398,17,20,4,2,LE-TVJY6N7W,2024-03-18,2024-05-14,57,1617,1244,1529.006883,0.8136,0.0135
,,,,,,,,,,LE-E8435WZE,Dior Éclat Highlighter,4,77.24,,,POP100584,18,1,1,1,LE-E8435WZE,2025-02-02,2025-02-07,5,602,3058,4233.111849,0.7224,1.0159
,,,,,,,,,,LE-432A6LPO,Huda Beauty Opulence Blush,2,53.28,,,POP101609,20,24,4,2,LE-432A6LPO,2024-03-26,2024-04-24,29,1799,1575,2307.016259,0.6827,0.0302
,,,,,,,,,,LE-0ZV1FBZ3,Pat McGrath Labs Noir Serum,6,249.66,,,POP100292,9,17,2,2,LE-0ZV1FBZ3,2024-12-31,2025-03-12,71,1346,3216,3796.033994,0.8472,0.0337
,,,,,,,,,,LE-8E626QS1,Pat McGrath Labs Satin Eyeshadow Palette,1,115.02,,,POP102121,9,21,1,2,LE-8E626QS1,2024-12-06,2025-02-25,81,553,1907,3517.152342,0.5422,0.0426
,,,,,,,,,,LE-MJINSCZ5,Hourglass Opulence Foundation,5,55.11,,,POP101009,23,30,5,2,LE-MJINSCZ5,2024-12-20,2024-12-31,11,1228,3507,4533.936652,0.7735,0.2596
,,,,,,,,,,LE-NSRYXQ8L,Hourglass Rouge Mascara,1,34.51,,,POP101628,23,1,1,3,LE-NSRYXQ8L,2024-11-17,2025-01-20,64,876,841,1165.950367,0.7213,0.015
,,,,,,,,,,LE-Y00B8XAW,Bobbi Brown Velvet Blush,4,57.99,,,POP100141,17,7,5,3,LE-Y00B8XAW,2024-04-13,2024-06-20,68,1201,2377,2817.018251,0.8438,0.0291
,,,,,,,,,,LE-ERDXOCQL,Shiseido Glow Lipstick,3,73.19,,,POP101114,21,4,5,4,LE-ERDXOCQL,2024-05-05,2024-05-24,19,1479,990,1639.887361,0.6037,0.0352
,,,,,,,,,,LE-DHMNBBBR,Estée Lauder Rouge Eyeshadow Palette,1,91.11,,,POP100002,10,21,3,1,LE-DHMNBBBR,2025-04-11,2025-04-27,16,2441,518,813.0591744,0.6371,0.0133
,,,,,,,,,,LE-H4267ZH0,Valentino Beauty Éclat Highlighter,2,88.24,,,POP100576,2,8,3,4,LE-H4267ZH0,2024-12-07,2025-01-26,50,1620,1068,2389.261745,0.447,0.0132
,,,,,,,,,,LE-FAQ7NN4X,Valentino Beauty Velvet Primer,2,49.93,,,POP101552,2,13,3,5,LE-FAQ7NN4X,2025-05-12,2025-05-27,15,1994,966,1280.997215,0.7541,0.0323
,,,,,,,,,,LE-XUHTU8YS,YSL Beauty Éclat Setting Powder,5,73.66,,,POP100339,3,21,4,2,LE-XUHTU8YS,2024-03-15,2024-05-11,57,520,1864,2198.891117,0.8477,0.0629
,,,,,,,,,,LE-JINW0DIM,Huda Beauty Velvet Eyeshadow Palette,1,59.7,,,POP101391,20,2,2,3,LE-JINW0DIM,2024-07-11,2024-07-14,3,1007,1230,1546.003017,0.7956,0.4071
,,,,,,,,,,LE-B2TCG15E,Fenty Beauty Rouge Setting Powder,5,76.14,,,POP100265,22,22,5,1,LE-B2TCG15E,2025-06-19,2025-07-28,39,1315,1155,1522.943038,0.7584,0.0225
,,,,,,,,,,LE-DBO6MO8G,Shiseido Glow Mascara,1,60.92,,,POP100376,21,16,1,2,LE-DBO6MO8G,2025-01-04,2025-02-04,31,1001,2846,3853.757617,0.7385,0.0917
,,,,,,,,,,LE-VAGSC9AV,Charlotte Tilbury Opulence Highlighter,4,66.58,,,POP100856,1,19,1,1,LE-VAGSC9AV,2024-04-11,2024-04-21,10,1070,3632,3993.842094,0.9094,0.3394
